filename,region_fold,subregion_fold,classID,class_name
06110062.wav,06,0611,06,South West
06110063.wav,06,0611,06,South West
06110064.wav,06,0611,06,South West
06110065.wav,06,0611,06,South West
06110066.wav,06,0611,06,South West
06110067.wav,06,0611,06,South West
06110068.wav,06,0611,06,South West
06110069.wav,06,0611,06,South West
06110070.wav,06,0611,06,South West
06110071.wav,06,0611,06,South West
06110072.wav,06,0611,06,South West
06110073.wav,06,0611,06,South West
06110074.wav,06,0611,06,South West
06110075.wav,06,0611,06,South West
06110076.wav,06,0611,06,South West
06110077.wav,06,0611,06,South West
06110078.wav,06,0611,06,South West
06110079.wav,06,0611,06,South West
06110080.wav,06,0611,06,South West
06110081.wav,06,0611,06,South West
06110082.wav,06,0611,06,South West
06110083.wav,06,0611,06,South West
06110084.wav,06,0611,06,South West
06110085.wav,06,0611,06,South West
06110086.wav,06,0611,06,South West
06110087.wav,06,0611,06,South West
06110088.wav,06,0611,06,South West
06110089.wav,06,0611,06,South West
06110090.wav,06,0611,06,South West
06110091.wav,06,0611,06,South West
06110092.wav,06,0611,06,South West
06110093.wav,06,0611,06,South West
06110094.wav,06,0611,06,South West
06110095.wav,06,0611,06,South West
06110096.wav,06,0611,06,South West
06110097.wav,06,0611,06,South West
06110098.wav,06,0611,06,South West
06110099.wav,06,0611,06,South West
06110100.wav,06,0611,06,South West
06110101.wav,06,0611,06,South West
06110102.wav,06,0611,06,South West
06110103.wav,06,0611,06,South West
06110104.wav,06,0611,06,South West
06110105.wav,06,0611,06,South West
06110106.wav,06,0611,06,South West
06110107.wav,06,0611,06,South West
06110108.wav,06,0611,06,South West
06110109.wav,06,0611,06,South West
06110110.wav,06,0611,06,South West
06110111.wav,06,0611,06,South West
06110112.wav,06,0611,06,South West
06110113.wav,06,0611,06,South West
06110114.wav,06,0611,06,South West
06110115.wav,06,0611,06,South West
06110116.wav,06,0611,06,South West
06110117.wav,06,0611,06,South West
06110118.wav,06,0611,06,South West
06110119.wav,06,0611,06,South West
06110120.wav,06,0611,06,South West
06110121.wav,06,0611,06,South West
06110122.wav,06,0611,06,South West
06110123.wav,06,0611,06,South West
06110124.wav,06,0611,06,South West
06110125.wav,06,0611,06,South West
06110126.wav,06,0611,06,South West
06110127.wav,06,0611,06,South West
06110128.wav,06,0611,06,South West
06110129.wav,06,0611,06,South West
06110130.wav,06,0611,06,South West
06110131.wav,06,0611,06,South West
06110132.wav,06,0611,06,South West
06110133.wav,06,0611,06,South West
06110134.wav,06,0611,06,South West
06110135.wav,06,0611,06,South West
06110136.wav,06,0611,06,South West
06110137.wav,06,0611,06,South West
06110138.wav,06,0611,06,South West
06110139.wav,06,0611,06,South West
06110140.wav,06,0611,06,South West
06110141.wav,06,0611,06,South West
06110142.wav,06,0611,06,South West
06110143.wav,06,0611,06,South West
06110144.wav,06,0611,06,South West
06110145.wav,06,0611,06,South West
06110146.wav,06,0611,06,South West
06110147.wav,06,0611,06,South West
06110148.wav,06,0611,06,South West
06110149.wav,06,0611,06,South West
06110150.wav,06,0611,06,South West
06110151.wav,06,0611,06,South West
06110152.wav,06,0611,06,South West
06110153.wav,06,0611,06,South West
06110154.wav,06,0611,06,South West
06110155.wav,06,0611,06,South West
06110156.wav,06,0611,06,South West
06110157.wav,06,0611,06,South West
06110158.wav,06,0611,06,South West
06110159.wav,06,0611,06,South West
06110160.wav,06,0611,06,South West
06110161.wav,06,0611,06,South West
06110162.wav,06,0611,06,South West
06110163.wav,06,0611,06,South West
06110164.wav,06,0611,06,South West
06110165.wav,06,0611,06,South West
06110166.wav,06,0611,06,South West
06110167.wav,06,0611,06,South West
06110168.wav,06,0611,06,South West
06110169.wav,06,0611,06,South West
06110170.wav,06,0611,06,South West
06110171.wav,06,0611,06,South West
06110172.wav,06,0611,06,South West
06110173.wav,06,0611,06,South West
06110174.wav,06,0611,06,South West
06110175.wav,06,0611,06,South West
06110176.wav,06,0611,06,South West
06110177.wav,06,0611,06,South West
06110178.wav,06,0611,06,South West
06110179.wav,06,0611,06,South West
06110180.wav,06,0611,06,South West
06110181.wav,06,0611,06,South West
06110182.wav,06,0611,06,South West
06110183.wav,06,0611,06,South West
06110184.wav,06,0611,06,South West
06110185.wav,06,0611,06,South West
06110186.wav,06,0611,06,South West
06110187.wav,06,0611,06,South West
06110188.wav,06,0611,06,South West
06110189.wav,06,0611,06,South West
06110190.wav,06,0611,06,South West
06110191.wav,06,0611,06,South West
06110192.wav,06,0611,06,South West
06110193.wav,06,0611,06,South West
06110194.wav,06,0611,06,South West
06110195.wav,06,0611,06,South West
06110196.wav,06,0611,06,South West
06110197.wav,06,0611,06,South West
06110198.wav,06,0611,06,South West
06110199.wav,06,0611,06,South West
06110200.wav,06,0611,06,South West
06110201.wav,06,0611,06,South West
06110202.wav,06,0611,06,South West
06110203.wav,06,0611,06,South West
06110204.wav,06,0611,06,South West
06110205.wav,06,0611,06,South West
06110206.wav,06,0611,06,South West
06110207.wav,06,0611,06,South West
06110208.wav,06,0611,06,South West
06110209.wav,06,0611,06,South West
06110210.wav,06,0611,06,South West
06110211.wav,06,0611,06,South West
06110212.wav,06,0611,06,South West
06110213.wav,06,0611,06,South West
06110214.wav,06,0611,06,South West
06110215.wav,06,0611,06,South West
06110216.wav,06,0611,06,South West
06110217.wav,06,0611,06,South West
06110218.wav,06,0611,06,South West
06110219.wav,06,0611,06,South West
06110220.wav,06,0611,06,South West
06110221.wav,06,0611,06,South West
06110222.wav,06,0611,06,South West
06110223.wav,06,0611,06,South West
06110224.wav,06,0611,06,South West
06110225.wav,06,0611,06,South West
06110226.wav,06,0611,06,South West
06110227.wav,06,0611,06,South West
06110228.wav,06,0611,06,South West
06110229.wav,06,0611,06,South West
06110230.wav,06,0611,06,South West
06110231.wav,06,0611,06,South West
06110232.wav,06,0611,06,South West
06110233.wav,06,0611,06,South West
06110234.wav,06,0611,06,South West
06110235.wav,06,0611,06,South West
06110236.wav,06,0611,06,South West
06110237.wav,06,0611,06,South West
06110238.wav,06,0611,06,South West
06110239.wav,06,0611,06,South West
06110240.wav,06,0611,06,South West
06110241.wav,06,0611,06,South West
06110242.wav,06,0611,06,South West
06110243.wav,06,0611,06,South West
06110244.wav,06,0611,06,South West
06110245.wav,06,0611,06,South West
06110246.wav,06,0611,06,South West
06110247.wav,06,0611,06,South West
06110248.wav,06,0611,06,South West
06110249.wav,06,0611,06,South West
06110250.wav,06,0611,06,South West
06110251.wav,06,0611,06,South West
06110252.wav,06,0611,06,South West
06110253.wav,06,0611,06,South West
06110254.wav,06,0611,06,South West
06110255.wav,06,0611,06,South West
06110256.wav,06,0611,06,South West
06110257.wav,06,0611,06,South West
06110258.wav,06,0611,06,South West
06110259.wav,06,0611,06,South West
06110260.wav,06,0611,06,South West
06110261.wav,06,0611,06,South West
06110262.wav,06,0611,06,South West
06110263.wav,06,0611,06,South West
06110264.wav,06,0611,06,South West
06110265.wav,06,0611,06,South West
06110266.wav,06,0611,06,South West
06110267.wav,06,0611,06,South West
06110268.wav,06,0611,06,South West
06110269.wav,06,0611,06,South West
06110270.wav,06,0611,06,South West
06110271.wav,06,0611,06,South West
06110272.wav,06,0611,06,South West
06110273.wav,06,0611,06,South West
06110274.wav,06,0611,06,South West
06110275.wav,06,0611,06,South West
06110276.wav,06,0611,06,South West
06110277.wav,06,0611,06,South West
06110278.wav,06,0611,06,South West
06110279.wav,06,0611,06,South West
06110280.wav,06,0611,06,South West
06110281.wav,06,0611,06,South West
06110282.wav,06,0611,06,South West
06110283.wav,06,0611,06,South West
06110284.wav,06,0611,06,South West
06110285.wav,06,0611,06,South West
01010001.wav,01,0101,01,North
01010002.wav,01,0101,01,North
01010003.wav,01,0101,01,North
01010004.wav,01,0101,01,North
01010005.wav,01,0101,01,North
01010006.wav,01,0101,01,North
01010007.wav,01,0101,01,North
01010008.wav,01,0101,01,North
01010009.wav,01,0101,01,North
01010010.wav,01,0101,01,North
01010011.wav,01,0101,01,North
01010012.wav,01,0101,01,North
01010013.wav,01,0101,01,North
01010014.wav,01,0101,01,North
01010015.wav,01,0101,01,North
01010016.wav,01,0101,01,North
01010017.wav,01,0101,01,North
01010018.wav,01,0101,01,North
01010019.wav,01,0101,01,North
01010020.wav,01,0101,01,North
01010021.wav,01,0101,01,North
01010022.wav,01,0101,01,North
01010023.wav,01,0101,01,North
01010024.wav,01,0101,01,North
01010025.wav,01,0101,01,North
01010026.wav,01,0101,01,North
01010027.wav,01,0101,01,North
01010028.wav,01,0101,01,North
01010029.wav,01,0101,01,North
01010030.wav,01,0101,01,North
01010031.wav,01,0101,01,North
01010032.wav,01,0101,01,North
01010033.wav,01,0101,01,North
01010034.wav,01,0101,01,North
01010035.wav,01,0101,01,North
01010036.wav,01,0101,01,North
01010037.wav,01,0101,01,North
01010038.wav,01,0101,01,North
01010039.wav,01,0101,01,North
01010040.wav,01,0101,01,North
01010041.wav,01,0101,01,North
01010042.wav,01,0101,01,North
01010043.wav,01,0101,01,North
01010044.wav,01,0101,01,North
01010045.wav,01,0101,01,North
01010046.wav,01,0101,01,North
01010047.wav,01,0101,01,North
01010048.wav,01,0101,01,North
01010049.wav,01,0101,01,North
01010050.wav,01,0101,01,North
01010051.wav,01,0101,01,North
01010052.wav,01,0101,01,North
01010053.wav,01,0101,01,North
01010054.wav,01,0101,01,North
01010055.wav,01,0101,01,North
01010056.wav,01,0101,01,North
01010057.wav,01,0101,01,North
01010058.wav,01,0101,01,North
01010059.wav,01,0101,01,North
01010060.wav,01,0101,01,North
01010061.wav,01,0101,01,North
01010062.wav,01,0101,01,North
01010063.wav,01,0101,01,North
01010064.wav,01,0101,01,North
01010065.wav,01,0101,01,North
01010066.wav,01,0101,01,North
01010067.wav,01,0101,01,North
01010068.wav,01,0101,01,North
01010069.wav,01,0101,01,North
01010070.wav,01,0101,01,North
01010071.wav,01,0101,01,North
01010072.wav,01,0101,01,North
01010073.wav,01,0101,01,North
01010074.wav,01,0101,01,North
01010075.wav,01,0101,01,North
01010076.wav,01,0101,01,North
01010077.wav,01,0101,01,North
01010078.wav,01,0101,01,North
01010079.wav,01,0101,01,North
01010080.wav,01,0101,01,North
01010081.wav,01,0101,01,North
01010082.wav,01,0101,01,North
01010083.wav,01,0101,01,North
01010084.wav,01,0101,01,North
01010085.wav,01,0101,01,North
01010086.wav,01,0101,01,North
01010087.wav,01,0101,01,North
01010088.wav,01,0101,01,North
01010089.wav,01,0101,01,North
01010090.wav,01,0101,01,North
01010091.wav,01,0101,01,North
01010092.wav,01,0101,01,North
01010093.wav,01,0101,01,North
01010094.wav,01,0101,01,North
01010095.wav,01,0101,01,North
01010096.wav,01,0101,01,North
01010097.wav,01,0101,01,North
01010098.wav,01,0101,01,North
01010099.wav,01,0101,01,North
01010100.wav,01,0101,01,North
01010101.wav,01,0101,01,North
01010102.wav,01,0101,01,North
01010103.wav,01,0101,01,North
01010104.wav,01,0101,01,North
01010105.wav,01,0101,01,North
01010106.wav,01,0101,01,North
01010107.wav,01,0101,01,North
01010108.wav,01,0101,01,North
01010109.wav,01,0101,01,North
01010110.wav,01,0101,01,North
01010111.wav,01,0101,01,North
01010112.wav,01,0101,01,North
01010113.wav,01,0101,01,North
01010114.wav,01,0101,01,North
01010115.wav,01,0101,01,North
01010116.wav,01,0101,01,North
01010117.wav,01,0101,01,North
01010118.wav,01,0101,01,North
01010119.wav,01,0101,01,North
01010120.wav,01,0101,01,North
01010121.wav,01,0101,01,North
01010122.wav,01,0101,01,North
01010123.wav,01,0101,01,North
01010124.wav,01,0101,01,North
01010125.wav,01,0101,01,North
01010126.wav,01,0101,01,North
01010127.wav,01,0101,01,North
01010128.wav,01,0101,01,North
01010129.wav,01,0101,01,North
01010130.wav,01,0101,01,North
01010131.wav,01,0101,01,North
01010132.wav,01,0101,01,North
01010133.wav,01,0101,01,North
01010134.wav,01,0101,01,North
01010135.wav,01,0101,01,North
01010136.wav,01,0101,01,North
01010137.wav,01,0101,01,North
01010138.wav,01,0101,01,North
01010139.wav,01,0101,01,North
01010140.wav,01,0101,01,North
01010141.wav,01,0101,01,North
01010142.wav,01,0101,01,North
01010143.wav,01,0101,01,North
01010144.wav,01,0101,01,North
01010145.wav,01,0101,01,North
01010146.wav,01,0101,01,North
01010147.wav,01,0101,01,North
01010148.wav,01,0101,01,North
01010149.wav,01,0101,01,North
01010150.wav,01,0101,01,North
01010151.wav,01,0101,01,North
01010152.wav,01,0101,01,North
01010153.wav,01,0101,01,North
01010154.wav,01,0101,01,North
01010155.wav,01,0101,01,North
01010156.wav,01,0101,01,North
01010157.wav,01,0101,01,North
01010158.wav,01,0101,01,North
01010159.wav,01,0101,01,North
01010160.wav,01,0101,01,North
01010161.wav,01,0101,01,North
01010162.wav,01,0101,01,North
01010163.wav,01,0101,01,North
01010164.wav,01,0101,01,North
01010165.wav,01,0101,01,North
01010166.wav,01,0101,01,North
01010167.wav,01,0101,01,North
01010168.wav,01,0101,01,North
01010169.wav,01,0101,01,North
01010170.wav,01,0101,01,North
01010171.wav,01,0101,01,North
01010172.wav,01,0101,01,North
01010173.wav,01,0101,01,North
01010174.wav,01,0101,01,North
01010175.wav,01,0101,01,North
01010176.wav,01,0101,01,North
01010177.wav,01,0101,01,North
01010178.wav,01,0101,01,North
01010179.wav,01,0101,01,North
01010180.wav,01,0101,01,North
01010181.wav,01,0101,01,North
01010182.wav,01,0101,01,North
01010183.wav,01,0101,01,North
01010184.wav,01,0101,01,North
01010185.wav,01,0101,01,North
01010186.wav,01,0101,01,North
01010187.wav,01,0101,01,North
01010188.wav,01,0101,01,North
01010189.wav,01,0101,01,North
01010190.wav,01,0101,01,North
01010191.wav,01,0101,01,North
01010192.wav,01,0101,01,North
01010193.wav,01,0101,01,North
01010194.wav,01,0101,01,North
01010195.wav,01,0101,01,North
01010196.wav,01,0101,01,North
01010197.wav,01,0101,01,North
01010198.wav,01,0101,01,North
01010199.wav,01,0101,01,North
01010200.wav,01,0101,01,North
01010201.wav,01,0101,01,North
01010202.wav,01,0101,01,North
01010203.wav,01,0101,01,North
01010204.wav,01,0101,01,North
01010205.wav,01,0101,01,North
01010206.wav,01,0101,01,North
01010207.wav,01,0101,01,North
01010208.wav,01,0101,01,North
01010209.wav,01,0101,01,North
01010210.wav,01,0101,01,North
01010211.wav,01,0101,01,North
01010212.wav,01,0101,01,North
01010213.wav,01,0101,01,North
01010214.wav,01,0101,01,North
01010215.wav,01,0101,01,North
01010216.wav,01,0101,01,North
01020001.wav,01,0102,01,North
01020002.wav,01,0102,01,North
01020003.wav,01,0102,01,North
01020004.wav,01,0102,01,North
01020005.wav,01,0102,01,North
01020006.wav,01,0102,01,North
01020007.wav,01,0102,01,North
01020008.wav,01,0102,01,North
01020009.wav,01,0102,01,North
01020010.wav,01,0102,01,North
01020011.wav,01,0102,01,North
01020012.wav,01,0102,01,North
01020013.wav,01,0102,01,North
01020014.wav,01,0102,01,North
01020015.wav,01,0102,01,North
01020016.wav,01,0102,01,North
01020017.wav,01,0102,01,North
01020018.wav,01,0102,01,North
01020019.wav,01,0102,01,North
01020020.wav,01,0102,01,North
01020021.wav,01,0102,01,North
01020022.wav,01,0102,01,North
01020023.wav,01,0102,01,North
01020024.wav,01,0102,01,North
01020025.wav,01,0102,01,North
01020026.wav,01,0102,01,North
01020027.wav,01,0102,01,North
01020028.wav,01,0102,01,North
01020029.wav,01,0102,01,North
01020030.wav,01,0102,01,North
01020031.wav,01,0102,01,North
01020032.wav,01,0102,01,North
01020033.wav,01,0102,01,North
01020034.wav,01,0102,01,North
01020035.wav,01,0102,01,North
01020036.wav,01,0102,01,North
01020037.wav,01,0102,01,North
01020038.wav,01,0102,01,North
01020039.wav,01,0102,01,North
01020040.wav,01,0102,01,North
01020041.wav,01,0102,01,North
01020042.wav,01,0102,01,North
01020043.wav,01,0102,01,North
01020044.wav,01,0102,01,North
01020045.wav,01,0102,01,North
01020046.wav,01,0102,01,North
01020047.wav,01,0102,01,North
01020048.wav,01,0102,01,North
01020049.wav,01,0102,01,North
01020050.wav,01,0102,01,North
01020051.wav,01,0102,01,North
01020052.wav,01,0102,01,North
01020053.wav,01,0102,01,North
01020054.wav,01,0102,01,North
01020055.wav,01,0102,01,North
01020056.wav,01,0102,01,North
01020057.wav,01,0102,01,North
01020058.wav,01,0102,01,North
01020059.wav,01,0102,01,North
01020060.wav,01,0102,01,North
01020061.wav,01,0102,01,North
01020062.wav,01,0102,01,North
01020063.wav,01,0102,01,North
01020064.wav,01,0102,01,North
